file,line,type,commit,author,date,time,timezone,datetime,depth,length
project2/project2_report.html,221,html,690ad645,Risa Schloyer,2026-04-28,19:27:11,-07:00,2026-04-28T19:27:11-07:00,6,8
project2/project2_report.html,222,html,690ad645,Risa Schloyer,2026-04-28,19:27:11,-07:00,2026-04-28T19:27:11-07:00,4,5
project2/project2_report.html,223,html,690ad645,Risa Schloyer,2026-04-28,19:27:11,-07:00,2026-04-28T19:27:11-07:00,2,501
project2/project2_report.html,224,html,690ad645,Risa Schloyer,2026-04-28,19:27:11,-07:00,2026-04-28T19:27:11-07:00,0,5
project2/project2_report.html,225,html,690ad645,Risa Schloyer,2026-04-28,19:27:11,-07:00,2026-04-28T19:27:11-07:00,0,5
meta/index.html,1,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,0,13
meta/index.html,2,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,0,14
meta/index.html,3,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,0,4
meta/index.html,4,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,1,20
meta/index.html,5,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,1,68
meta/index.html,6,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,1,17
meta/index.html,7,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,1,41
meta/index.html,8,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,1,48
meta/index.html,9,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,0,5
meta/index.html,10,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,0,4
meta/index.html,11,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,1,11
meta/index.html,12,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,1,61
meta/index.html,13,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,0,5
meta/index.html,14,html,750a198a,Risa Schloyer,2026-05-08,13:08:52,-07:00,2026-05-08T13:08:52-07:00,0,5
contact/index.html,1,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,0,13
contact/index.html,2,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,0,14
contact/index.html,3,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,0,4
contact/index.html,4,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,2,20
contact/index.html,5,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,2,68
contact/index.html,6,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,2,20
contact/index.html,7,html,c1f94cf6,Risa Schloyer,2026-04-08,21:22:13,-07:00,2026-04-08T21:22:13-07:00,2,41
contact/index.html,8,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,0,5
contact/index.html,9,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,0,4
contact/index.html,10,html,eed7d06e,Risa Schloyer,2026-04-03,17:05:06,-07:00,2026-04-03T17:05:06-07:00,0,0
contact/index.html,11,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,2,14
contact/index.html,12,html,eed7d06e,Risa Schloyer,2026-04-03,17:05:06,-07:00,2026-04-03T17:05:06-07:00,0,0
contact/index.html,13,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,2,73
contact/index.html,14,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,4,5
contact/index.html,15,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,6,9
contact/index.html,16,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,6,31
contact/index.html,17,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,4,6
contact/index.html,18,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,0,0
contact/index.html,19,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,4,5
contact/index.html,20,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,6,6
contact/index.html,21,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,6,20
contact/index.html,22,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,4,6
contact/index.html,23,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,0,0
contact/index.html,24,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,4,5
contact/index.html,25,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,6,6
contact/index.html,26,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,6,31
contact/index.html,27,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,4,6
contact/index.html,28,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,0,0
contact/index.html,29,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,4,19
contact/index.html,30,html,bc476e9f,Risa Schloyer,2026-04-08,21:34:48,-07:00,2026-04-08T21:34:48-07:00,2,5
contact/index.html,31,html,99243c34,Risa Schloyer,2026-04-16,09:57:24,-07:00,2026-04-16T09:57:24-07:00,2,48
contact/index.html,32,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,0,5
contact/index.html,33,html,38a50ab1,Risa Schloyer,2026-04-03,16:56:43,-07:00,2026-04-03T16:56:43-07:00,0,5
